"RIGHT","LEFT","SCUTE.REMOVED","PIT.TAG/CWT/FLOY","STOCKING.LOCATION","HATCHERY","FEMALE","MALE","STOCK.DATE","SPAWN.DATE","YEAR.CLASS","NUMBERS.STOCKED","AGE.AT.STOCKING","YEARLING.EQUIVALENTS","RPMA"
"Pink","Brown",NA,NA,"Forsyth","Garrison","1F5569653E","1F4A33194B",2011-05-05,2010-06-24,2010,3,"Yearling",3,2
NA,NA,"5th Right","PIT Tag","Forsyth","Garrison","43105F0C7E","44436E2975",2011-05-05,2010-06-24,2010,36,"Yearling",36,2
NA,NA,"5th Right","PIT Tag","Forsyth","Garrison","43105F0C7E","4704550E5B",2011-05-05,2010-06-24,2010,93,"Yearling",93,2
NA,NA,"5th Right","PIT Tag","Forsyth","Garrison","1F5569653E","7F7D24754C",2011-05-05,2010-06-24,2010,86,"Yearling",86,2
"Pink","Brown",NA,NA,"Forsyth","Garrison","1F5569653E","7F7D24754C",2011-05-05,2010-06-24,2010,39,"Yearling",39,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","6C00024873","116165646A",2011-05-05,2010-06-24,2010,44,"Yearling",44,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","1F5569653E","132313521A",2011-05-05,2010-06-24,2010,41,"Yearling",41,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","43105F0C7E","1F4A143350",2011-05-05,2010-06-24,2010,88,"Yearling",88,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","6C00024873","1F4A24076C",2011-05-05,2010-06-24,2010,51,"Yearling",51,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","1F5569653E","1F4A33194B",2011-05-05,2010-06-24,2010,92,"Yearling",92,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","43105F0C7E","44436E2975",2011-05-05,2010-06-24,2010,39,"Yearling",39,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","43105F0C7E","4704550E5B",2011-05-05,2010-06-24,2010,94,"Yearling",94,2
NA,NA,"5th Right","PIT Tag","Intake","Garrison","1F5569653E","7F7D24754C",2011-05-05,2010-06-24,2010,27,"Yearling",27,2
"Pink","Yellow",NA,NA,"Intake","Garrison","1F5569653E","7F7D24754C",2011-05-05,2010-06-24,2010,34,"Yearling",34,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","6C00024873","116165646A",2011-05-05,2010-06-24,2010,65,"Yearling",65,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","1F5569653E","132313521A",2011-05-05,2010-06-24,2010,61,"Yearling",61,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","43105F0C7E","1F4A143350",2011-05-05,2010-06-24,2010,131,"Yearling",131,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","6C00024873","1F4A24076C",2011-05-05,2010-06-24,2010,30,"Yearling",30,2
"Pink","Pink",NA,NA,"Wolf Point","Garrison","6C00024873","1F4A24076C",2011-05-05,2010-06-24,2010,45,"Yearling",45,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","1F5569653E","1F4A33194B",2011-05-05,2010-06-24,2010,135,"Yearling",135,2
"Pink","Pink",NA,NA,"Wolf Point","Garrison","1F5569653E","1F4A33194B",2011-05-05,2010-06-24,2010,2,"Yearling",2,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","43105F0C7E","44436E2975",2011-05-05,2010-06-24,2010,60,"Yearling",60,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","43105F0C7E","4704550E5B",2011-05-05,2010-06-24,2010,138,"Yearling",138,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Garrison","1F5569653E","7F7D24754C",2011-05-05,2010-06-24,2010,130,"Yearling",130,2
NA,NA,"5th Right","PIT Tag","Culbertson","Miles City","Mix","Mix",2011-08-22,2010-06-24,2010,262,"Yearling",262,2
NA,NA,"5th Right","PIT Tag","Fallon","Miles City","Mix","Mix",2011-08-22,2010-06-24,2010,131,"Yearling",131,2
NA,NA,"5th Right","PIT Tag","Forsyth","Miles City","Mix","Mix",2011-08-22,2010-06-24,2010,174,"Yearling",174,2
NA,NA,"5th Right","PIT Tag","Intake","Miles City","Mix","Mix",2011-08-22,2010-06-24,2010,132,"Yearling",132,2
NA,NA,"5th Right","PIT Tag","Wolf Point","Miles City","Mix","Mix",2011-08-22,2010-06-24,2010,262,"Yearling",262,2
NA,NA,"6th Right","PIT Tag","Culbertson","Garrison","486A080614","2224076523",2013-04-18,2012-06-24,2012,69,"Yearling",69,2
NA,NA,"6th Right","PIT Tag","Culbertson","Garrison","486A080614","7F7B024F2D",2013-04-18,2012-06-24,2012,51,"Yearling",51,2
NA,NA,"6th Right","PIT Tag","Culbertson","Garrison","486A080614","7F7B025248",2013-04-18,2012-06-24,2012,67,"Yearling",67,2
NA,NA,"6th Right","PIT Tag","Fallon","Garrison","486A080614","2224076523",2013-04-22,2012-06-24,2012,69,"Yearling",69,2
NA,NA,"6th Right","PIT Tag","Fallon","Garrison","486A080614","7F7B024F2D",2013-04-22,2012-06-24,2012,51,"Yearling",51,2
NA,NA,"6th Right","PIT Tag","Fallon","Garrison","486A080614","7F7B025248",2013-04-22,2012-06-24,2012,65,"Yearling",65,2
NA,NA,"6th Right","PIT Tag","Intake","Garrison","486A080614","2224076523",2013-04-22,2012-06-24,2012,70,"Yearling",70,2
NA,NA,"6th Right","PIT Tag","Intake","Garrison","486A080614","7F7B024F2D",2013-04-22,2012-06-24,2012,51,"Yearling",51,2
NA,NA,"6th Right","PIT Tag","Intake","Garrison","486A080614","7F7B025248",2013-04-22,2012-06-24,2012,67,"Yearling",67,2
NA,NA,"6th Right","PIT Tag","Wolf Point","Garrison","486A080614","2224076523",2013-04-22,2012-06-24,2012,69,"Yearling",69,2
NA,NA,"6th Right","PIT Tag","Wolf Point","Garrison","486A080614","7F7B024F2D",2013-04-22,2012-06-24,2012,51,"Yearling",51,2
NA,NA,"6th Right","PIT Tag","Wolf Point","Garrison","486A080614","7F7B025248",2013-04-22,2012-06-24,2012,67,"Yearling",67,2
NA,NA,"7th Left","PIT Tag","Culbertson","Garrison","462C7B2F49","1F4A435004",2014-04-15,2013-06-24,2013,101,"Yearling",101,2
NA,NA,"7th Left","PIT Tag","Culbertson","Garrison","462C7B2F49","1F4B225A1A",2014-04-15,2013-06-24,2013,111,"Yearling",111,2
NA,NA,"7th Left","PIT Tag","Kinsey Bridge","Garrison","462C7B2F49","1F4A435004",2014-04-16,2013-06-24,2013,101,"Yearling",101,2
NA,NA,"7th Left","PIT Tag","Kinsey Bridge","Garrison","462C7B2F49","1F4B225A1A",2014-04-16,2013-06-24,2013,113,"Yearling",113,2
NA,NA,"7th Left","PIT Tag","Powder River Depot","Garrison","462C7B2F49","1F4A435004",2014-04-16,2013-06-24,2013,100,"Yearling",100,2
NA,NA,"7th Left","PIT Tag","Powder River Depot","Garrison","462C7B2F49","1F4B225A1A",2014-04-16,2013-06-24,2013,110,"Yearling",110,2
NA,NA,"7th Left","PIT Tag","Wolf Point","Garrison","462C7B2F49","1F4A435004",2014-04-15,2013-06-24,2013,101,"Yearling",101,2
NA,NA,"7th Left","PIT Tag","Wolf Point","Garrison","462C7B2F49","1F4B225A1A",2014-04-15,2013-06-24,2013,110,"Yearling",110,2
NA,NA,"7th Right","PIT Tag","Culbertson","Garrison","7F7D517479","486838404F",2015-04-20,2014-06-24,2014,92,"Yearling",92,2
NA,NA,"7th Right","PIT Tag","Culbertson","Garrison","7F7D517479","7F7D433241",2015-04-20,2014-06-24,2014,61,"Yearling",61,2
NA,NA,"7th Right","PIT Tag","Fallon","Garrison","7F7D517479","486838404F",2015-04-23,2014-06-24,2014,84,"Yearling",84,2
NA,NA,"7th Right","PIT Tag","Fallon","Garrison","7F7D517479","7F7D433241",2015-04-23,2014-06-24,2014,62,"Yearling",62,2
NA,NA,"7th Right","PIT Tag","Intake","Garrison","7F7D517479","486838404F",2015-04-23,2014-06-24,2014,79,"Yearling",79,2
NA,NA,"7th Right","PIT Tag/radio","Intake","Garrison","7F7D517479","486838404F",2015-04-23,2014-06-24,2014,30,"Yearling",30,2
NA,NA,"7th Right","PIT Tag","Intake","Garrison","7F7D517479","7F7D433241",2015-04-23,2014-06-24,2014,61,"Yearling",61,2
NA,NA,"7th Right","PIT Tag","Wolf Point","Garrison","7F7D517479","7F7D433241",2015-04-20,2014-06-24,2014,61,"Yearling",61,2
NA,NA,"7th Right","PIT Tag","Wolf Point","Garrison","7F7D517479","486838404F",2015-04-20,2014-06-24,2014,100,"Yearling",100,2
NA,NA,"3rd Left","PIT Tag","Culbertson","Garrison","1F48421542","115556461A",2016-04-05,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Culbertson","Garrison","1F48421542","1F53312736",2016-04-05,2015-06-30,2015,116,"Yearling",116,2
NA,NA,"3rd Left","PIT Tag","Culbertson","Garrison","1F48421542","7F7D376F73",2016-04-05,2015-06-30,2015,118,"Yearling",118,2
NA,NA,"3rd Left","PIT Tag","Fallon","Garrison","1F48421542","115556461A",2016-04-06,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Fallon","Garrison","1F48421542","1F53312736",2016-04-06,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Fallon","Garrison","1F48421542","7F7D376F73",2016-04-06,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag/radio","Fallon","Garrison","1F48421542","115556461A",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag/radio","Fallon","Garrison","1F48421542","1F53312736",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag/radio","Fallon","Garrison","1F48421542","7F7D376F73",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag","Intake","Garrison","1F48421542","115556461A",2016-04-06,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Intake","Garrison","1F48421542","1F53312736",2016-04-06,2015-06-30,2015,120,"Yearling",120,2
NA,NA,"3rd Left","PIT Tag","Intake","Garrison","1F48421542","7F7D376F73",2016-04-06,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag/radio","Intake","Garrison","1F48421542","115556461A",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag/radio","Intake","Garrison","1F48421542","1F53312736",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag/radio","Intake","Garrison","1F48421542","7F7D376F73",2016-05-02,2015-06-30,2015,10,"Yearling",10,2
NA,NA,"3rd Left","PIT Tag","Wolf Point","Garrison","1F48421542","115556461A",2016-04-05,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Wolf Point","Garrison","1F48421542","1F53312736",2016-04-05,2015-06-30,2015,119,"Yearling",119,2
NA,NA,"3rd Left","PIT Tag","Wolf Point","Garrison","1F48421542","7F7D376F73",2016-04-05,2015-06-30,2015,119,"Yearling",119,2
NA,NA,NA,NA,"Tower Hill","Garrison","115557165A","132313521A",2016-06-27,2016-06-21,2016,202112,"Fry",40,2
NA,NA,NA,NA,"Tower Hill","Garrison","115557165A","411D0B4E09",2016-06-27,2016-06-21,2016,69454,"Fry",14,2
NA,NA,NA,NA,"Tower Hill","Garrison","1F497F1801","0A180E0E7E",2016-06-27,2016-06-21,2016,27774,"Fry",6,2
NA,NA,NA,NA,"Tower Hill","Garrison","1F497F1801","7F7D7C2447",2016-06-27,2016-06-21,2016,33775,"Fry",7,2
NA,NA,NA,NA,"Tower Hill","Garrison","470378405D","220F107A6F",2016-06-27,2016-06-21,2016,122508,"Fry",25,2
NA,NA,NA,NA,"Tower Hill","Garrison","470378405D","411D0B4E09",2016-06-27,2016-06-21,2016,16325,"Fry",3,2
NA,NA,NA,NA,"Tower Hill","Garrison","470A675627","7F7F065834",2016-06-27,2016-06-21,2016,159995,"Fry",32,2
NA,NA,NA,NA,"Tower Hill","Garrison","4A46717168","7F7D23292E",2016-06-27,2016-06-21,2016,4773,"Fry",1,2
NA,NA,NA,NA,"Tower Hill","Garrison","7F7D517479","7F7D7C2447",2016-06-27,2016-06-21,2016,13080,"Fry",3,2
NA,NA,NA,NA,"Tower Hill","Garrison","7F7FD66963","132313521A",2016-06-27,2016-06-21,2016,32008,"Fry",6,2
NA,NA,NA,NA,"Tower Hill","Garrison","7F7FD66963","7F7D23292E",2016-06-27,2016-06-21,2016,15585,"Fry",3,2
NA,NA,"3rd Right","PIT Tag","Culbertson","Garrison","462268474B","1F4772396F",2017-04-12,2016-04-23,2016,8,"Yearling",8,2
NA,NA,"3rd Right","PIT Tag","Culbertson","Garrison","462268474B","220E3F2578",2017-04-12,2016-04-23,2016,100,"Yearling",100,2
NA,NA,"3rd Right","PIT Tag","Culbertson","Garrison","462268474B","452738076E",2017-04-12,2016-04-23,2016,25,"Yearling",25,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","470378405D","220F0E6207",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","470378405D","411D0B4E09",2017-04-12,2016-06-27,2016,29,"Yearling",29,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","4A46717168","7F7D23292E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","7F7D517479","0A180E0E7E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","7F7D517479","411D0B4E09",2017-04-12,2016-06-27,2016,23,"Yearling",23,2
"Purple",NA,"3rd Right","PIT Tag","Culbertson","Garrison","7F7D517479","7F7D7C2447",2017-04-12,2016-06-27,2016,64,"Yearling",64,2
NA,NA,"3rd Right","PIT Tag","Fallon","Garrison","462268474F","1F4772396F",2017-04-12,2016-04-23,2016,7,"Yearling",7,2
NA,NA,"3rd Right","PIT Tag","Fallon","Garrison","462268474B","220E3F2578",2017-04-12,2016-04-23,2016,100,"Yearling",100,2
NA,NA,"3rd Right","PIT Tag","Fallon","Garrison","462268474B","452738076E",2017-04-12,2016-04-23,2016,25,"Yearling",25,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","470378405D","220F0E6207",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","470378405D","411B0B4E09",2017-04-12,2016-06-27,2016,28,"Yearling",28,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","4A46717168","7F7D23292E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","7F7D517479","0A180E0E7E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","7F7D517479","411D0B4E09",2017-04-12,2016-06-27,2016,38,"Yearling",38,2
"Purple",NA,"3rd Right","PIT Tag","Fallon","Garrison","7F7D517479","7F7D7C2447",2017-04-12,2016-06-27,2016,64,"Yearling",64,2
NA,NA,"3rd Right","PIT Tag","Intake","Garrison","462268474B","1F4772396F",2017-04-12,2016-04-23,2016,7,"Yearling",7,2
NA,NA,"3rd Right","PIT Tag","Intake","Garrison","462268474B","220E3F2578",2017-04-12,2016-04-23,2016,100,"Yearling",100,2
NA,NA,"3rd Right","PIT Tag","Intake","Garrison","462268474B","452738076E",2017-04-12,2016-04-23,2016,24,"Yearling",24,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","470378405D","220F0E6207",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","470378405D","411D0B4E09",2017-04-12,2016-06-27,2016,29,"Yearling",29,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","4A46717168","7F7D23292E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","7F7D517479","0A180E0E7E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","7F7D517479","411D0B4E09",2017-04-12,2016-06-27,2016,24,"Yearling",24,2
"Purple",NA,"3rd Right","PIT Tag","Intake","Garrison","7F7D517479","7F7D7C2447",2017-04-12,2016-06-27,2016,58,"Yearling",58,2
NA,NA,"3rd Right","PIT Tag","Wolf Point","Garrison","462268474B","1F4772396F",2017-04-12,2016-04-23,2016,108,"Yearling",108,2
NA,NA,"3rd Right","PIT Tag","Wolf Point","Garrison","462268474B","452738076E",2017-04-12,2016-04-23,2016,25,"Yearling",25,2
NA,NA,"3rd Right","PIT Tag","Wolf Point","Garrison","470378405D","220F0E6207",2017-04-12,2016-06-27,2016,99,"Yearling",99,2
"Purple",NA,"3rd Right","PIT Tag","Wolf Point","Garrison","470378405D","411D0B4E09",2017-04-12,2016-06-27,2016,29,"Yearling",29,2
"Purple",NA,"3rd Right","PIT Tag","Wolf Point","Garrison","4A46717168","7F7D23292E",2017-04-12,2016-06-27,2016,100,"Yearling",100,2
"Purple",NA,"3rd Right","PIT Tag","Wolf Point","Garrison","7F7D517479","0A180E0E7E",2017-04-12,2016-06-27,2016,99,"Yearling",99,2
"Purple",NA,"3rd Right","PIT Tag","Wolf Point","Garrison","7F7D517479","411D0B4E09",2017-04-12,2016-06-27,2016,23,"Yearling",23,2
"Purple",NA,"3rd Right","PIT Tag","Wolf Point","Garrison","7F7D517479","7F7D7C2447",2017-04-12,2016-06-27,2016,64,"Yearling",64,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","4A3E2D7E73","220E4E4E5D",2018-04-23,2017-06-26,2017,26,"Yearling",26,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","4A49070E13","220E4E4E5D",2018-04-23,2017-06-26,2017,47,"Yearling",47,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","4A49070E13","411D0E2C5F",2018-04-23,2017-06-26,2017,18,"Yearling",18,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","4A49070E13","7F7E42795C",2018-04-23,2017-06-26,2017,108,"Yearling",108,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","6C00040979","7F7B024F2D",2018-04-23,2017-06-26,2017,51,"Yearling",51,2
NA,NA,"4th Left","PIT Tag","Culbertson","Garrison","7F7D7C2E4B","1F521B1E56",2018-04-23,2017-06-26,2017,110,"Yearling",110,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","4A3E2D7E73","220E4E4E5D",2018-04-23,2017-06-26,2017,26,"Yearling",26,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","4A49070E13","220E4E4E5D",2018-04-23,2017-06-26,2017,47,"Yearling",47,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","4A49070E13","411D0E2C5F",2018-04-23,2017-06-26,2017,18,"Yearling",18,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","4A49070E13","7F7E42795C",2018-04-23,2017-06-26,2017,110,"Yearling",110,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","6C00040979","7F7B024F2D",2018-04-23,2017-06-26,2017,52,"Yearling",52,2
NA,NA,"4th Left","PIT Tag","Fallon","Garrison","7F7D7C2E4B","1F521B1E56",2018-04-23,2017-06-26,2017,111,"Yearling",111,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","4A3E2D7E73","220E4E4E5D",2018-04-23,2017-06-26,2017,26,"Yearling",26,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","4A49070E13","220E4E4E5D",2018-04-23,2017-06-26,2017,47,"Yearling",47,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","4A49070E13","411D0E2C5F",2018-04-23,2017-06-26,2017,18,"Yearling",18,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","4A49070E13","7F7E42795C",2018-04-23,2017-06-26,2017,108,"Yearling",108,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","6C00040979","7F7B024F2D",2018-04-23,2017-06-26,2017,52,"Yearling",52,2
NA,NA,"4th Left","PIT Tag","Intake","Garrison","7F7D7C2E4B","1F521B1E56",2018-04-23,2017-06-26,2017,110,"Yearling",110,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","4A3E2D7E73","220E4E4E5D",2018-04-23,2017-06-26,2017,26,"Yearling",26,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","4A49070E13","220E4E4E5D",2018-04-23,2017-06-26,2017,47,"Yearling",47,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","4A49070E13","411D0E2C5F",2018-04-23,2017-06-26,2017,18,"Yearling",18,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","4A49070E13","7F7E42795C",2018-04-23,2017-06-26,2017,110,"Yearling",110,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","6C00040979","7F7B024F2D",2018-04-23,2017-06-26,2017,52,"Yearling",52,2
NA,NA,"4th Left","PIT Tag","Wolf Point","Garrison","7F7D7C2E4B","1F521B1E56",2018-04-23,2017-06-26,2017,110,"Yearling",110,2
NA,NA,NA,NA,"Wolf Point","Garrison","46257D6F35","423A314D00",2019-07-01,2019-06-20,2019,24440,"Fry",5,2
NA,NA,NA,NA,"Wolf Point","Garrison","4627787566","6C00090633",2019-07-01,2019-06-20,2019,4515,"Fry",1,2
NA,NA,NA,NA,"Wolf Point","Garrison","4624380D66","424F2F3D60",2019-07-01,2019-06-20,2019,25800,"Fry",5,2
NA,NA,NA,NA,"Wolf Point","Garrison","6C00096611","471C52622E",2019-07-01,2019-06-20,2019,14400,"Fry",3,2
NA,NA,NA,NA,"Wolf Point","Garrison","444175202F","423A314D05",2019-07-01,2019-06-20,2019,36000,"Fry",7,2
NA,NA,NA,NA,"Wolf Point","Garrison","4443250A24","1F4A3E1445",2019-07-01,2019-06-24,2019,123760,"Fry",25,2
NA,NA,NA,NA,"Wolf Point","Garrison","1F48421542","1F4A3E1445",2019-07-01,2019-06-24,2019,146770,"Fry",29,2
NA,NA,NA,NA,"Wolf Point","Garrison","4315327C7B","1F4A3E1445",2019-07-01,2019-06-24,2019,56005,"Fry",11,2
NA,NA,NA,NA,"Wolf Point","Garrison","4A49070E13","1F4A3E1445",2019-07-01,2019-06-24,2019,120427,"Fry",24,2
NA,NA,NA,NA,"Wolf Point","Garrison","7F7D7C2E4B","1F4A3E1445",2019-07-01,2019-06-24,2019,14720,"Fry",3,2
NA,NA,NA,NA,"Wolf Point","Garrison","4624127119","462616257F",2019-07-01,2019-06-24,2019,10032,"Fry",2,2
NA,NA,NA,NA,"Wolf Point","Garrison","4624485842","6C00096524",2019-07-01,2019-06-24,2019,43680,"Fry",9,2
NA,NA,NA,NA,"Wolf Point","Garrison","4628391106","4625703115",2019-07-01,2019-06-24,2019,24150,"Fry",5,2
NA,NA,NA,NA,"Wolf Point","Garrison","425708072B","4625537512",2019-07-01,2019-06-24,2019,37310,"Fry",7,2
NA,NA,NA,NA,"Wolf Point","Garrison","444267561D","425669693F",2019-07-01,2019-06-24,2019,48140,"Fry",10,2
NA,NA,NA,NA,"Wolf Point","Garrison","44433E701A","46273A082B",2019-07-01,2019-06-24,2019,37600,"Fry",8,2
NA,NA,NA,NA,"Wolf Point","Garrison","46237D0338","4627764F65",2019-07-01,2019-06-24,2019,15680,"Fry",3,2
NA,NA,NA,NA,"Wolf Point","Garrison","46242E2A6F","462663187F",2019-07-01,2019-06-24,2019,44460,"Fry",9,2
NA,NA,NA,NA,"Wolf Point","Garrison","46254E3E19","487F24652B",2019-07-01,2019-06-24,2019,30340,"Fry",6,2
NA,NA,NA,NA,"Wolf Point","Garrison","46255B170B","423F2F73D",2019-07-01,2019-06-24,2019,30400,"Fry",6,2
NA,NA,NA,NA,"Wolf Point","Garrison","6C00090926","46256E7712",2019-07-01,2019-06-24,2019,53580,"Fry",11,2
NA,NA,NA,NA,"Wolf Point","Garrison","4624276027","0A14082E10",2019-07-01,2019-06-20,2019,8400,"Fry",2,2
NA,NA,NA,NA,"Wolf Point","Garrison","42570A387A","4626226048",2019-07-01,2019-06-20,2019,44160,"Fry",9,2
NA,NA,NA,NA,"Wolf Point","Garrison","6C00093506","471C52622E",2019-07-01,2019-06-20,2019,2475,"Fry",1,2
NA,NA,NA,NA,"Wolf Point","Garrison","1F4A125B2A","462446145B",2019-07-01,2019-06-20,2019,11685,"Fry",2,2
NA,NA,NA,NA,"Wolf Point","Garrison","462546534B","4626214B69",2019-07-01,2019-06-20,2019,18480,"Fry",4,2
NA,NA,NA,NA,"Wolf Point","Garrison","4627716D2D","4628382929",2019-07-01,2019-06-20,2019,16940,"Fry",3,2
NA,NA,NA,"CWT/Floy","Hermann","Blind Pony",NA,NA,1994-03-09,1992-06-21,1992,897,"2 yr Old",897,4
NA,NA,NA,"CWT/Floy","St. Charles","Blind Pony",NA,NA,1994-03-09,1992-06-21,1992,840,"2 yr Old",840,4
NA,NA,NA,"CWT/Floy","Washington","Blind Pony",NA,NA,1994-03-09,1992-06-21,1992,600,"2 yr Old",600,4
NA,NA,NA,"CWT/Floy","Hermann","Blind Pony",NA,NA,1994-03-14,1992-06-21,1992,97,"2 yr Old",97,4
NA,NA,NA,"PIT Tag/Floy","Waverly","Blind Pony",NA,NA,1997-07-24,1997-05-02,1997,24,"Fingerling",6,4
NA,NA,NA,"CWT/Floy","Cooley Lake Access (Buckner)","Blind Pony",NA,NA,1997-09-20,1997-05-02,1997,389,"Fingerling",97,4
NA,NA,NA,"CWT/Floy","Hermann","Blind Pony",NA,NA,1997-10-15,1997-05-02,1997,400,"Fingerling",100,4
NA,NA,NA,"CWT/Floy","Platte River","Blind Pony",NA,NA,1997-10-15,1997-05-02,1997,402,"Fingerling",101,4
NA,NA,NA,"CWT/Floy","St. Charles","Blind Pony",NA,NA,1997-10-15,1997-05-02,1997,400,"Fingerling",100,4
NA,NA,NA,"CWT/Floy","Washington","Blind Pony",NA,NA,1997-10-15,1997-05-02,1997,400,"Fingerling",100,4
NA,NA,NA,"PIT Tag/CWT","Two Rivers Rec. Area","Blind Pony",NA,NA,1998-04-17,1992-06-21,1992,84,"6 yr Old",84,4
